id_frota;modelo;especialidade;codigo_filtro;tipo_filtro
62226;JOHN DEERE 5090E;TRATOR;2130191;FILTRO AR CONDICIONADO 2°
62227;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62227;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62227;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62227;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62227;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62227;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62227;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62227;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62227;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62227;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62228;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62228;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62228;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62228;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62228;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62228;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62228;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62228;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62228;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62228;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62229;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62229;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62229;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62229;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62229;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62229;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62229;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62229;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62229;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62229;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62230;VALTRA BH 224;TRATOR;852934;FILTRO HIDRAULICO
62230;VALTRA BH 224;TRATOR;862277;FILTRO AR CONDICIONADO
62230;VALTRA BH 224;TRATOR;1304665;FILTRO SEPARADOR
62230;VALTRA BH 224;TRATOR;1774153;FILTRO LUBRIFICANTE
62230;VALTRA BH 224;TRATOR;1774190;FILTRO AR EXTERNO
62230;VALTRA BH 224;TRATOR;1890207;FILTRO AR INTERNO
62230;VALTRA BH 224;TRATOR;2057580;FILTRO CAMBIO
62230;VALTRA BH 224;TRATOR;2057580;FILTRO CAMBIO
62230;VALTRA BH 224;TRATOR;2461079;FILTRO COMBUSTIVEL
62231;VALTRA BH 224;TRATOR;852934;FILTRO HIDRAULICO
62231;VALTRA BH 224;TRATOR;862277;FILTRO AR CONDICIONADO
62231;VALTRA BH 224;TRATOR;2258742;FILTRO SEPARADOR
62231;VALTRA BH 224;TRATOR;1774153;FILTRO LUBRIFICANTE
62231;VALTRA BH 224;TRATOR;1774190;FILTRO AR EXTERNO
62231;VALTRA BH 224;TRATOR;1890207;FILTRO AR INTERNO
62231;VALTRA BH 224;TRATOR;2057580;FILTRO CAMBIO
62231;VALTRA BH 224;TRATOR;2057580;FILTRO CAMBIO
62231;VALTRA BH 224;TRATOR;2461079;FILTRO COMBUSTIVEL
62232;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62232;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62232;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62232;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62232;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62232;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62232;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62232;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62232;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62232;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62233;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62233;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62233;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62233;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62233;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62233;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62233;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62233;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62233;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62233;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62234;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62234;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62234;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62234;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62234;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62234;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62234;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62234;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62234;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62234;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62235;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62235;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62235;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62235;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62235;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62235;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62235;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62235;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62235;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62235;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62236;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62236;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62236;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62236;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62236;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62236;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62236;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62236;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62236;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62236;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62237;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62237;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62237;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62237;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62237;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62237;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62237;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62237;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62237;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62237;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62238;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62238;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62238;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62238;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62238;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62238;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62238;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62238;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62238;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62238;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62239;JOHN DEERE 6190J;TRATOR;921440;FILTRO LUBRIFICANTE
62239;JOHN DEERE 6190J;TRATOR;921490;FILTRO COMBUSTIVEL
62239;JOHN DEERE 6190J;TRATOR;1215875;FILTRO TRANSMISSAO
62239;JOHN DEERE 6190J;TRATOR;1215887;FILTRO HIDRAULICO
62239;JOHN DEERE 6190J;TRATOR;1234742;FILTRO AR INTERNO
62239;JOHN DEERE 6190J;TRATOR;1303934;FILTRO AR EXTERNO
62239;JOHN DEERE 6190J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62239;JOHN DEERE 6190J;TRATOR;1353720;FILTRO AR CONDICIONADO
62240;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62240;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62240;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62240;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62240;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62240;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62240;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62240;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62240;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62240;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62241;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62241;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62241;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62241;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62241;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62241;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62241;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62241;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62241;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62241;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62242;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62242;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62242;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62242;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62242;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62242;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62242;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62242;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62242;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62242;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62243;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62243;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62243;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62243;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62243;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62243;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62243;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62243;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62243;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62243;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62244;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62244;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62244;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62244;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62244;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62244;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62244;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62244;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62244;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62244;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62245;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62245;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62245;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62245;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62245;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62245;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62245;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62245;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62245;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62245;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62246;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62246;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62246;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62246;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62246;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62246;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62246;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62246;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62246;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62246;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62247;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62247;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62247;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62247;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62247;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62247;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62247;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62247;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62247;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62247;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62248;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62248;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62248;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62248;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62248;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62248;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62248;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62248;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62248;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62248;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62249;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62249;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62249;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62249;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62249;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62249;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62249;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62249;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62249;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62249;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62250;JOHN DEERE 6190J;TRATOR;921440;FILTRO LUBRIFICANTE
62250;JOHN DEERE 6190J;TRATOR;921490;FILTRO COMBUSTIVEL
62250;JOHN DEERE 6190J;TRATOR;1215875;FILTRO TRANSMISSAO
62250;JOHN DEERE 6190J;TRATOR;1215887;FILTRO HIDRAULICO
62250;JOHN DEERE 6190J;TRATOR;1234742;FILTRO AR INTERNO
62250;JOHN DEERE 6190J;TRATOR;1303934;FILTRO AR EXTERNO
62250;JOHN DEERE 6190J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62250;JOHN DEERE 6190J;TRATOR;1353720;FILTRO AR CONDICIONADO
62251;JOHN DEERE 5090E;TRATOR;921440;FILTRO LUBRIFICANTE
62251;JOHN DEERE 5090E;TRATOR;1176766;FILTRO COMBUSTIVEL
62251;JOHN DEERE 5090E;TRATOR;1231789;FILTRO TRANSMISSAO
62251;JOHN DEERE 5090E;TRATOR;1959979;FILTRO COMBUSTIVEL PORTA
62251;JOHN DEERE 5090E;TRATOR;2101221;FILTRO AR INTERNO
62251;JOHN DEERE 5090E;TRATOR;2101245;FILTRO AR EXTERNO
62251;JOHN DEERE 5090E;TRATOR;2108409;FILTRO HIDRAULICO
62251;JOHN DEERE 5090E;TRATOR;2129437;FILTRO AR CONDICIONADO
62251;JOHN DEERE 5090E;TRATOR;2129437;FILTRO AR CONDICIONADO
62251;JOHN DEERE 5090E;TRATOR;2130191;FILTRO AR CONDICIONADO 2°
62251;JOHN DEERE 5090E;TRATOR;2130191;FILTRO AR CONDICIONADO 2°
62252;JOHN DEERE 7230J;TRATOR;921440;FILTRO LUBRIFICANTE
62252;JOHN DEERE 7230J;TRATOR;921452;FILTRO TRANSMISSAO
62252;JOHN DEERE 7230J;TRATOR;921476;FILTRO SEPARADOR
62252;JOHN DEERE 7230J;TRATOR;921490;FILTRO COMBUSTIVEL
62252;JOHN DEERE 7230J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62252;JOHN DEERE 7230J;TRATOR;1566118;FILTRO HIDRAULICO
62252;JOHN DEERE 7230J;TRATOR;1606130;FILTRO AR CONDICIONADO
62252;JOHN DEERE 7230J;TRATOR;1606256;FILTRO AR EXTERNO
62252;JOHN DEERE 7230J;TRATOR;1606402;FILTRO AR INTERNO
62252;JOHN DEERE 7230J;TRATOR;1606785;FILTRO AR CONDICIONADO 2°
62253;JOHN DEERE 6190J;TRATOR;921440;FILTRO LUBRIFICANTE
62253;JOHN DEERE 6190J;TRATOR;921490;FILTRO COMBUSTIVEL
62253;JOHN DEERE 6190J;TRATOR;1215875;FILTRO TRANSMISSAO
62253;JOHN DEERE 6190J;TRATOR;1215887;FILTRO HIDRAULICO
62253;JOHN DEERE 6190J;TRATOR;1234742;FILTRO AR INTERNO
62253;JOHN DEERE 6190J;TRATOR;1303934;FILTRO AR EXTERNO
62253;JOHN DEERE 6190J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62253;JOHN DEERE 6190J;TRATOR;1353720;FILTRO AR CONDICIONADO
62254;JOHN DEERE 6190J;TRATOR;921440;FILTRO LUBRIFICANTE
62254;JOHN DEERE 6190J;TRATOR;921490;FILTRO COMBUSTIVEL
62254;JOHN DEERE 6190J;TRATOR;1215875;FILTRO TRANSMISSAO
62254;JOHN DEERE 6190J;TRATOR;1215887;FILTRO HIDRAULICO
62254;JOHN DEERE 6190J;TRATOR;1234742;FILTRO AR INTERNO
62254;JOHN DEERE 6190J;TRATOR;1303934;FILTRO AR EXTERNO
62254;JOHN DEERE 6190J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62254;JOHN DEERE 6190J;TRATOR;1353720;FILTRO AR CONDICIONADO
62255;MASSEY FERGUSON 265;TRATOR;944440;FILTRO AR INTERNO
62255;MASSEY FERGUSON 265;TRATOR;1151757;FILTRO AR EXTERNO
62255;MASSEY FERGUSON 265;TRATOR;1158480;FILTRO COMBUSTIVEL
62255;MASSEY FERGUSON 265;TRATOR;1251697;FILTRO SEPARADOR
62255;MASSEY FERGUSON 265;TRATOR;1401968;FILTRO LUBRIFICANTE
62256;JOHN DEERE 6190J;TRATOR;921440;FILTRO LUBRIFICANTE
62256;JOHN DEERE 6190J;TRATOR;921490;FILTRO COMBUSTIVEL
62256;JOHN DEERE 6190J;TRATOR;1215875;FILTRO TRANSMISSAO
62256;JOHN DEERE 6190J;TRATOR;1215887;FILTRO HIDRAULICO
62256;JOHN DEERE 6190J;TRATOR;1234742;FILTRO AR INTERNO
62256;JOHN DEERE 6190J;TRATOR;1303934;FILTRO AR EXTERNO
62256;JOHN DEERE 6190J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62256;JOHN DEERE 6190J;TRATOR;1353720;FILTRO AR CONDICIONADO
62257;JOHN DEERE 6190J;TRATOR;921440;FILTRO LUBRIFICANTE
62257;JOHN DEERE 6190J;TRATOR;921490;FILTRO COMBUSTIVEL
62257;JOHN DEERE 6190J;TRATOR;1215875;FILTRO TRANSMISSAO
62257;JOHN DEERE 6190J;TRATOR;1215887;FILTRO HIDRAULICO
62257;JOHN DEERE 6190J;TRATOR;1234742;FILTRO AR INTERNO
62257;JOHN DEERE 6190J;TRATOR;1303934;FILTRO AR EXTERNO
62257;JOHN DEERE 6190J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62257;JOHN DEERE 6190J;TRATOR;1353720;FILTRO AR CONDICIONADO
62258;JOHN DEERE 5090E;TRATOR;921440;FILTRO LUBRIFICANTE
62258;JOHN DEERE 5090E;TRATOR;1176766;FILTRO COMBUSTIVEL
62258;JOHN DEERE 5090E;TRATOR;1231789;FILTRO TRANSMISSAO
62258;JOHN DEERE 5090E;TRATOR;1959979;FILTRO COMBUSTIVEL PORTA
62258;JOHN DEERE 5090E;TRATOR;2101221;FILTRO AR INTERNO
62258;JOHN DEERE 5090E;TRATOR;2101245;FILTRO AR EXTERNO
62258;JOHN DEERE 5090E;TRATOR;2108409;FILTRO HIDRAULICO
62258;JOHN DEERE 5090E;TRATOR;2129437;FILTRO AR CONDICIONADO
62258;JOHN DEERE 5090E;TRATOR;2129437;FILTRO AR CONDICIONADO
62258;JOHN DEERE 5090E;TRATOR;2130191;FILTRO AR CONDICIONADO 2°
62258;JOHN DEERE 5090E;TRATOR;2130191;FILTRO AR CONDICIONADO 2°
62259;JOHN DEERE 6190J;TRATOR;921440;FILTRO LUBRIFICANTE
62259;JOHN DEERE 6190J;TRATOR;921490;FILTRO COMBUSTIVEL
62259;JOHN DEERE 6190J;TRATOR;1215875;FILTRO TRANSMISSAO
62259;JOHN DEERE 6190J;TRATOR;1215887;FILTRO HIDRAULICO
62259;JOHN DEERE 6190J;TRATOR;1234742;FILTRO AR INTERNO
62259;JOHN DEERE 6190J;TRATOR;1303934;FILTRO AR EXTERNO
62259;JOHN DEERE 6190J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62259;JOHN DEERE 6190J;TRATOR;1353720;FILTRO AR CONDICIONADO
62260;JOHN DEERE 6190J;TRATOR;921440;FILTRO LUBRIFICANTE
62260;JOHN DEERE 6190J;TRATOR;921490;FILTRO COMBUSTIVEL
62260;JOHN DEERE 6190J;TRATOR;1215875;FILTRO TRANSMISSAO
62260;JOHN DEERE 6190J;TRATOR;1215887;FILTRO HIDRAULICO
62260;JOHN DEERE 6190J;TRATOR;1234742;FILTRO AR INTERNO
62260;JOHN DEERE 6190J;TRATOR;1303934;FILTRO AR EXTERNO
62260;JOHN DEERE 6190J;TRATOR;1347299;FILTRO COMBUSTIVEL PORTA
62260;JOHN DEERE 6190J;TRATOR;1353720;FILTRO AR CONDICIONADO
62261;JOHN DEERE 5090E;TRATOR;921440;FILTRO LUBRIFICANTE
62261;JOHN DEERE 5090E;TRATOR;1176766;FILTRO COMBUSTIVEL
62261;JOHN DEERE 5090E;TRATOR;1231789;FILTRO TRANSMISSAO
62261;JOHN DEERE 5090E;TRATOR;1959979;FILTRO COMBUSTIVEL PORTA
62261;JOHN DEERE 5090E;TRATOR;2101221;FILTRO AR INTERNO
62261;JOHN DEERE 5090E;TRATOR;2101245;FILTRO AR EXTERNO
62261;JOHN DEERE 5090E;TRATOR;2108409;FILTRO HIDRAULICO
62261;JOHN DEERE 5090E;TRATOR;2129437;FILTRO AR CONDICIONADO
62261;JOHN DEERE 5090E;TRATOR;2129437;FILTRO AR CONDICIONADO
62261;JOHN DEERE 5090E;TRATOR;2130191;FILTRO AR CONDICIONADO 2°
62261;JOHN DEERE 5090E;TRATOR;2130191;FILTRO AR CONDICIONADO 2°
62262;VALTRA BH 194;TRATOR;1304665;FILTRO SEPARADOR
62262;VALTRA BH 194;TRATOR;1774153;FILTRO LUBRIFICANTE
62262;VALTRA BH 194;TRATOR;1774190;FILTRO AR EXTERNO
62262;VALTRA BH 194;TRATOR;1774219;FILTRO TRANSMISSAO
62262;VALTRA BH 194;TRATOR;862277;FILTRO AR CONDICIONADO
62262;VALTRA BH 194;TRATOR;1890207;FILTRO AR INTERNO
62262;VALTRA BH 194;TRATOR;1890219;FILTRO TRANSMISSAO
62262;VALTRA BH 194;TRATOR;1890852;FILTRO COMBUSTIVEL PORTA
62262;VALTRA BH 194;TRATOR;1890906;FILTRO HIDRAULICO
